2
1
595	477	0	90	90	12762676
318
403	443	48	90	90	12762932
397	443	229	90	90	12762938
394	443	398	90	90	12762944
392	444	567	90	90	12762951
391	444	720	90	90	12762957
389	444	877	90	90	12762976
391	443	890	90	90	12762982
393	442	890	90	90	12762988
396	442	890	90	90	12762994
399	441	894	90	90	12763001
403	441	898	90	90	12763007
407	440	906	90	90	12763013
412	440	914	90	90	12763019
417	439	926	90	90	12763026
422	439	938	90	90	12763032
428	438	950	90	90	12763038
433	437	962	90	90	12763044
439	437	974	90	90	12763051
445	436	982	90	90	12763057
452	436	986	90	90	12763063
458	436	990	90	90	12763069
464	436	990	90	90	12763076
470	436	990	90	90	12763082
476	436	990	90	90	12763088
482	436	994	90	90	12763094
487	436	994	90	90	12763101
491	436	994	90	90	12763107
495	435	994	90	90	12763113
498	435	994	90	90	12763119
501	434	994	90	90	12763126
504	434	994	90	90	12763132
505	433	994	90	90	12763138
507	432	994	90	90	12763144
509	432	994	90	90	12763151
510	431	996	90	90	12763163
511	430	1000	90	90	12763182
511	429	1004	90	90	12763201
510	429	1008	90	90	12763213
509	429	1010	90	90	12763226
508	429	1014	90	90	12763244
507	430	1018	90	90	12763269
507	431	1023	90	90	12763282
507	433	1023	90	90	12763288
507	434	1023	90	90	12763294
508	435	1023	90	90	12763301
509	437	1023	90	90	12763307
510	440	1023	90	90	12763313
511	442	1023	90	90	12763319
512	445	1023	90	90	12763326
514	449	1023	90	90	12763332
516	453	1023	90	90	12763338
518	457	1023	90	90	12763344
519	461	1023	90	90	12763351
521	466	1023	90	90	12763357
523	471	1023	90	90	12763363
524	476	1023	90	90	12763369
526	481	1023	90	90	12763376
527	486	1023	90	90	12763382
529	491	1023	90	90	12763388
531	495	1023	90	90	12763394
533	500	1023	90	90	12763401
535	504	1023	90	90	12763407
537	508	1023	90	90	12763413
538	511	1023	90	90	12763419
540	513	1023	90	90	12763426
542	516	1023	90	90	12763432
543	517	1023	90	90	12763438
544	518	1023	90	90	12763444
545	519	1023	90	90	12763457
546	518	1023	90	90	12763463
547	517	1023	90	90	12763469
547	514	1023	90	90	12763476
548	512	1023	90	90	12763482
548	509	1023	90	90	12763488
548	505	1023	90	90	12763494
549	500	1023	90	90	12763501
549	495	1023	90	90	12763507
550	489	1023	90	90	12763513
550	483	1023	90	90	12763519
551	476	1023	90	90	12763526
552	469	1023	90	90	12763532
552	462	1023	90	90	12763538
553	454	1023	90	90	12763544
554	446	1023	90	90	12763551
555	439	1023	90	90	12763557
557	430	1023	90	90	12763563
559	422	1023	90	90	12763569
560	414	1023	90	90	12763576
562	406	1023	90	90	12763582
564	398	1023	90	90	12763588
566	391	1023	90	90	12763594
568	383	1023	90	90	12763601
570	376	1023	90	90	12763607
572	368	1023	90	90	12763613
573	361	1023	90	90	12763619
575	354	1023	90	90	12763626
576	348	1023	90	90	12763632
578	341	1023	90	90	12763638
579	335	1023	90	90	12763644
580	329	1023	90	90	12763651
581	324	1023	90	90	12763657
582	319	1023	90	90	12763663
583	314	1023	90	90	12763669
584	310	1023	90	90	12763676
585	307	1023	90	90	12763682
586	305	1023	90	90	12763688
587	304	1023	90	90	12763694
588	303	1023	90	90	12763701
589	304	1023	90	90	12763707
591	305	1023	90	90	12763713
593	308	1023	90	90	12763719
595	312	1023	90	90	12763726
597	317	1023	90	90	12763732
599	323	1023	90	90	12763738
601	329	1023	90	90	12763744
603	336	1023	90	90	12763751
605	344	1023	90	90	12763757
607	352	1023	90	90	12763763
609	360	1023	90	90	12763769
611	369	1023	90	90	12763776
613	378	1023	90	90	12763782
615	388	1023	90	90	12763788
617	397	1023	90	90	12763794
620	407	1023	90	90	12763801
622	417	1023	90	90	12763807
624	427	1023	90	90	12763813
627	437	1023	90	90	12763819
629	447	1023	90	90	12763826
632	456	1023	90	90	12763832
634	464	1023	90	90	12763838
636	472	1023	90	90	12763844
639	480	1023	90	90	12763851
641	486	1023	90	90	12763857
643	491	1023	90	90	12763863
645	496	1023	90	90	12763869
646	499	1023	90	90	12763876
648	502	1023	90	90	12763882
649	504	1023	90	90	12763888
650	505	1023	90	90	12763894
651	506	1023	90	90	12763901
652	506	1023	90	90	12763907
653	505	1023	90	90	12763913
654	503	1023	90	90	12763919
655	501	1023	90	90	12763926
656	497	1023	90	90	12763932
657	493	1023	90	90	12763938
658	488	1023	90	90	12763944
660	482	1023	90	90	12763951
661	475	1023	90	90	12763957
662	468	1023	90	90	12763963
663	460	1023	90	90	12763969
664	451	1023	90	90	12763976
665	442	1023	90	90	12763982
666	432	1023	90	90	12763988
668	423	1023	90	90	12763994
669	413	1023	90	90	12764001
670	403	1023	90	90	12764007
672	393	1023	90	90	12764013
673	383	1023	90	90	12764019
675	373	1023	90	90	12764026
677	364	1023	90	90	12764032
678	355	1023	90	90	12764038
680	346	1023	90	90	12764044
682	338	1023	90	90	12764051
683	331	1023	90	90	12764057
685	324	1023	90	90	12764063
686	318	1023	90	90	12764069
688	312	1023	90	90	12764076
690	307	1023	90	90	12764082
692	303	1023	90	90	12764088
694	300	1023	90	90	12764094
696	297	1023	90	90	12764101
698	295	1023	90	90	12764107
700	295	1023	90	90	12764113
702	295	1023	90	90	12764119
704	296	1023	90	90	12764126
705	298	1023	90	90	12764132
707	302	1023	90	90	12764138
709	306	1023	90	90	12764144
711	312	1023	90	90	12764151
713	318	1023	90	90	12764157
715	326	1023	90	90	12764163
717	334	1023	90	90	12764169
719	343	1023	90	90	12764176
722	353	1023	90	90	12764182
724	363	1023	90	90	12764188
727	374	1023	90	90	12764194
729	384	1023	90	90	12764201
731	396	1023	90	90	12764207
734	407	1023	90	90	12764213
735	419	1023	90	90	12764219
737	431	1023	90	90	12764226
739	442	1023	90	90	12764232
741	452	1023	90	90	12764238
743	463	1023	90	90	12764244
744	472	1023	90	90	12764251
746	481	1023	90	90	12764257
747	489	1023	90	90	12764263
749	496	1023	90	90	12764269
750	502	1023	90	90	12764276
751	508	1023	90	90	12764282
752	512	1023	90	90	12764288
752	516	1023	90	90	12764294
753	519	1023	90	90	12764301
753	521	1023	90	90	12764307
753	523	1023	90	90	12764313
753	524	1023	90	90	12764332
754	523	1023	90	90	12764338
755	521	1023	90	90	12764344
755	518	1023	90	90	12764351
756	515	1023	90	90	12764357
757	511	1023	90	90	12764363
757	506	1023	90	90	12764369
758	500	1023	90	90	12764376
759	493	1023	90	90	12764382
759	486	1023	90	90	12764388
759	478	1023	90	90	12764394
759	469	1023	90	90	12764401
760	459	1023	90	90	12764407
760	449	1023	90	90	12764413
760	439	1023	90	90	12764419
760	429	1023	90	90	12764426
761	419	1023	90	90	12764432
761	409	1023	90	90	12764438
762	399	1023	90	90	12764444
763	390	1023	90	90	12764451
764	381	1023	90	90	12764457
765	372	1023	90	90	12764463
766	363	1023	90	90	12764469
768	355	1023	90	90	12764476
770	347	1023	90	90	12764482
771	340	1023	90	90	12764488
773	333	1023	90	90	12764494
775	326	1023	90	90	12764501
777	320	1023	90	90	12764507
779	314	1023	90	90	12764513
780	309	1023	90	90	12764519
782	305	1023	90	90	12764526
784	301	1023	90	90	12764532
785	298	1023	90	90	12764538
786	295	1023	90	90	12764544
787	293	1023	90	90	12764551
788	292	1023	90	90	12764557
790	291	1023	90	90	12764563
791	292	1023	90	90	12764569
792	293	1023	90	90	12764576
793	295	1023	90	90	12764582
795	298	1023	90	90	12764588
796	301	1023	90	90	12764594
798	306	1023	90	90	12764601
800	312	1023	90	90	12764607
802	319	1023	90	90	12764613
805	326	1023	90	90	12764619
807	334	1023	90	90	12764626
809	343	1023	90	90	12764632
811	351	1023	90	90	12764638
813	360	1023	90	90	12764644
