4
1
262	630	0	90	90	744180541
24
244	614	298	90	90	744180859
242	614	605	90	90	744180934
243	615	720	90	90	744180945
244	615	758	90	90	744180955
246	615	772	90	90	744180966
249	615	798	90	90	744180977
252	615	824	90	90	744180988
257	615	856	90	90	744180998
262	615	872	90	90	744181009
268	615	898	90	90	744181020
274	615	896	90	90	744181031
281	615	914	90	90	744181041
289	615	938	90	90	744181052
297	615	934	90	90	744181063
305	616	946	90	90	744181074
313	616	954	90	90	744181084
320	615	958	90	90	744181095
327	614	970	90	90	744181106
333	614	978	90	90	744181117
338	614	978	90	90	744181127
341	614	984	90	90	744181138
343	614	971	90	90	744181181
340	615	678	90	90	744181192
337	615	6	90	90	744181213
97
244	612	391	90	90	744181683
243	613	552	90	90	744181693
243	612	564	90	90	744181704
243	610	574	90	90	744181715
243	609	586	90	90	744181726
243	607	612	90	90	744181736
243	604	632	90	90	744181747
243	602	652	90	90	744181758
243	599	676	90	90	744181769
243	596	698	90	90	744181779
243	594	724	90	90	744181790
243	591	758	90	90	744181801
243	588	770	90	90	744181812
243	585	794	90	90	744181822
244	582	808	90	90	744181833
244	580	820	90	90	744181844
244	577	816	90	90	744181855
245	574	826	90	90	744181865
245	571	818	90	90	744181876
245	568	826	90	90	744181887
245	565	842	90	90	744181898
245	561	860	90	90	744181908
245	558	866	90	90	744181919
245	555	862	90	90	744181930
245	551	856	90	90	744181941
245	547	866	90	90	744181951
245	542	878	90	90	744181962
245	538	886	90	90	744181973
245	534	886	90	90	744181984
245	530	892	90	90	744181994
245	525	902	90	90	744182005
245	520	894	90	90	744182016
245	516	900	90	90	744182027
245	511	902	90	90	744182037
245	506	906	90	90	744182048
245	500	912	90	90	744182059
245	495	908	90	90	744182070
245	490	900	90	90	744182080
245	486	902	90	90	744182091
245	481	908	90	90	744182102
245	476	918	90	90	744182113
245	471	914	90	90	744182123
245	466	912	90	90	744182134
245	461	914	90	90	744182145
245	457	918	90	90	744182156
245	452	918	90	90	744182166
245	448	914	90	90	744182177
245	443	924	90	90	744182188
244	437	930	90	90	744182199
244	433	944	90	90	744182209
244	428	948	90	90	744182220
244	424	942	90	90	744182231
243	420	942	90	90	744182242
242	416	942	90	90	744182252
242	412	948	90	90	744182263
242	409	942	90	90	744182274
242	406	948	90	90	744182285
242	404	948	90	90	744182295
242	403	952	90	90	744182306
242	402	973	90	90	744182435
243	402	984	90	90	744182446
244	402	984	90	90	744182457
245	402	984	90	90	744182467
247	403	982	90	90	744182478
249	403	982	90	90	744182489
251	403	988	90	90	744182500
254	403	994	90	90	744182510
257	403	976	90	90	744182521
260	404	980	90	90	744182532
264	405	984	90	90	744182543
267	405	986	90	90	744182553
271	405	986	90	90	744182564
274	405	986	90	90	744182575
277	405	996	90	90	744182586
281	405	1002	90	90	744182596
285	405	1004	90	90	744182607
290	405	1010	90	90	744182618
294	405	1010	90	90	744182629
298	406	1010	90	90	744182639
302	406	1014	90	90	744182650
306	406	1016	90	90	744182661
310	407	1023	90	90	744182672
313	407	1023	90	90	744182682
317	407	1023	90	90	744182693
321	407	1023	90	90	744182704
325	407	1023	90	90	744182715
329	407	1023	90	90	744182725
332	407	1023	90	90	744182736
335	406	1023	90	90	744182747
337	406	1023	90	90	744182758
339	406	1023	90	90	744182768
341	406	1023	90	90	744182779
342	406	1023	90	90	744182790
343	406	1023	90	90	744182822
342	406	1023	90	90	744182833
341	407	992	90	90	744182844
340	409	269	90	90	744182865
149
488	615	264	90	90	744184328
487	615	625	90	90	744184381
488	615	696	90	90	744184392
490	615	692	90	90	744184403
492	615	706	90	90	744184414
495	615	730	90	90	744184424
498	615	766	90	90	744184435
502	615	798	90	90	744184446
