3
1
327	441	0	90	90	7359127
185
608	655	8	90	90	7360394
609	656	273	90	90	7360425
610	657	438	90	90	7360438
611	658	499	90	90	7360444
612	658	539	90	90	7360450
613	659	588	90	90	7360457
614	659	628	90	90	7360463
615	660	664	90	90	7360469
617	661	696	90	90	7360475
618	662	728	90	90	7360482
620	662	749	90	90	7360488
621	663	765	90	90	7360494
623	664	785	90	90	7360500
624	664	801	90	90	7360507
626	665	813	90	90	7360513
629	665	825	90	90	7360519
631	666	833	90	90	7360525
634	666	841	90	90	7360532
637	667	849	90	90	7360538
640	667	849	90	90	7360544
643	667	853	90	90	7360550
646	667	853	90	90	7360557
650	667	853	90	90	7360563
653	667	853	90	90	7360569
657	666	857	90	90	7360575
661	666	857	90	90	7360582
664	665	861	90	90	7360588
668	664	861	90	90	7360594
672	663	865	90	90	7360600
676	662	865	90	90	7360607
681	661	865	90	90	7360613
685	660	869	90	90	7360619
689	659	869	90	90	7360625
694	658	873	90	90	7360632
698	656	873	90	90	7360638
702	654	878	90	90	7360644
706	652	882	90	90	7360650
711	650	886	90	90	7360657
715	647	886	90	90	7360663
720	644	890	90	90	7360669
724	641	894	90	90	7360675
728	638	898	90	90	7360682
733	635	898	90	90	7360688
737	632	902	90	90	7360694
741	629	902	90	90	7360700
746	626	902	90	90	7360707
750	623	902	90	90	7360713
753	619	902	90	90	7360719
757	615	906	90	90	7360725
761	611	906	90	90	7360732
765	607	910	90	90	7360738
768	602	910	90	90	7360744
772	597	914	90	90	7360750
775	593	914	90	90	7360757
778	588	918	90	90	7360763
781	582	918	90	90	7360769
783	577	918	90	90	7360775
786	571	914	90	90	7360782
788	566	914	90	90	7360788
790	560	914	90	90	7360794
792	555	914	90	90	7360800
793	549	914	90	90	7360807
795	543	914	90	90	7360813
796	537	914	90	90	7360819
797	531	914	90	90	7360825
798	525	914	90	90	7360832
798	519	910	90	90	7360838
799	513	910	90	90	7360844
799	507	910	90	90	7360850
799	500	910	90	90	7360857
